
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time  time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff             ss_fin_avg             ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.000736459        0              5.7e-08        0.075846036        9.104977824000015   211   11.465812975    7              6    0.04717745565859368    0.04717745565859368            9           423             0     210               0               0              44218            44428       0             4             0     4
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.003309238        0              1.6e-07        0.047902294        9.060275007000053   214  185.979040786  135            134       0.04715998493008       0.04715998493008            9           429             0     213               0               0              44910            45123       0             4             0     5
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.002929409        0              5.7e-08        0.076030574        9.158091187999984   206   80.925873159   54             53    0.04643864277267352    0.04643864277267352            9           413             0     205               0               0              43767            43972       0             4             0     6
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.007635314        0              5.6e-08        0.075353464        9.113456641000075   207  100.267825244   69             68   0.047327611991809126   0.047327611991809126            9           415             0     206               0               0              43257            43463       0             4             0     7
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.002025252        0             3.35e-07        0.073097788         9.65727944199991   184   77.595220566   45             44    0.04664164815807613    0.04664164815807613            9           369             0     183               0               0              38988            39171       0             4             0     8
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.001510936        0             1.36e-07        0.066235844        9.623374385999957   187   16.201006341    6              5   0.046741210839125615   0.046741210839125615            9           375             0     186               0               0              39522            39708       0             4             0     9
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22   300.00503575        0             3.48e-07        0.072143698        9.769686315999968   186   13.751886916    5              4    0.04676614394649507    0.04676614394649507            9           373             0     185               0               0              39288            39473       0             4             0    10
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24         212          26               1         1           0     0      109  300.007237613        0              9.4e-08        0.200905657       13.235059059999887   148   82.722658138   38             21    0.10256201928285126    0.10256201928285126           24           303             0     147               0               0              36777            36924       0             4             0     1
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24         212          26               1         1           0     0      110  300.004555301        0              2.4e-07        0.181740155       13.086562943999937   150   78.294769468   35             29    0.10293761275209348    0.10293761275209348           24           307             0     149               0               0              36990            37139       0             4             0     2
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24         212          25               1         1           0     0      109  300.004970208        0             1.33e-07         0.12936685       13.190111130999993   149   49.793216487   20             19    0.10420995079278295    0.10420995079278295           24           302             0     148               0               0              36432            36580       0             4             0     3
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24         212          26               1         1           0     0      109  300.006467488        0              5.7e-08        0.201589748       12.972933102999985   149  194.509622902   93             87    0.10348663681997015    0.10348663681997015           24           305             0     148               0               0              36707            36855       0             4             0     4
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24         212          26               1         1           0     0      109   300.00451632        0              6.3e-08        0.166294034       12.370509421000138   162  125.746783544   62             59    0.10410347680044119    0.10410347680044119           24           331             0     161               0               0              39732            39893       0             4             0     5
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24         212          26               1         1           0     0      109  300.006209618        0              6.2e-08        0.179566069       12.269104424999988   156  125.998474201   61             58    0.10162839886853037    0.10162839886853037           24           319             0     155               0               0              39086            39241       0             4             0     6
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    22         212          22               1         1           0     0       97  300.000384109        0             1.52e-07        0.145564989       12.150766054000067   190    7.710857164    1              1   0.008803253484104549   0.008803253484104549           22           210             0      15               0               0              40311            40326       0             4             0     7
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    24         212          26               1         1           0     0      109   300.00194881        0              6.2e-08        0.172835343       12.366930662999989   165  207.920821741  109            105    0.10411019663890395    0.10411019663890395           24           337             0     164               0               0              40418            40582       0             4             0     8
    2-FullIns_4    6    212     1621    212     1621            0.5                1                1                300  200        1.08       1    25         212          26               1         1           0     0      115  300.002308345        0             2.38e-07        0.116453086             12.329818527   165   21.125829858    6              5    0.10341117496026409    0.10341117496026409           25           337             0     164               0               0              40731            40895       0             4             0     9
