       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time             time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff              ss_fin_avg              ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp         avg_pp_reduced        avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.013130619                   0              6.7e-08            8.4e-08  -1.5100000000000002e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     2
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.009806213                   0                6e-08              8e-08  -1.3999999999999998e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     3
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.011768934                   0              5.9e-08            9.4e-08                -1.53e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     4
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010338818                   0              6.4e-08            8.7e-08  -1.5100000000000002e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     5
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010254525                   0                6e-08            7.2e-08                -1.32e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     6
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.012135706                   0              6.3e-08            9.2e-08                -1.55e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     7
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465     0.01493671                   0              6.2e-08            8.8e-08                 -1.5e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     8
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.012382174                   0                6e-08              8e-08  -1.3999999999999998e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0     9
     mulsol.i.2   31    101     2157    188     3885            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.015526991                   0              6.6e-08            9.2e-08                -1.58e-07     0              0    0              0                      NA                      NA          101             0             0       0                     NA                    NA                  0                0       0            31             0    10
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.011390704                   0              6.6e-08            7.2e-08                -1.38e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     1
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465     0.01178766                   0              6.3e-08            8.9e-08  -1.5199999999999998e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     2
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010234153                   0              6.4e-08            8.2e-08                -1.46e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     3
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465     0.01078654                   0              7.5e-08           1.04e-07                -1.79e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     4
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.011768981                   0                6e-08            8.6e-08                -1.46e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     5
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.011038094                   0              6.2e-08           1.46e-07                -2.08e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     6
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.013337678                   0              6.4e-08           1.45e-07  -2.0899999999999998e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     7
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.013511631                   0              5.8e-08           1.27e-07  -1.8500000000000003e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     8
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465     0.01124076                   0              6.4e-08           1.45e-07  -2.0899999999999998e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0     9
     mulsol.i.3   31    102     2188    184     3916            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010193105                   0              7.7e-08           1.87e-07                -2.64e-07     0              0    0              0                      NA                      NA          102             0             0       0                     NA                    NA                  0                0       0            31             0    10
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.011429384                   0              6.2e-08            1.2e-07                -1.82e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     1
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.008735982                   0            1.581e-06           1.67e-07               -1.748e-06     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     2
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.012651926                   0                6e-08            6.5e-08                -1.25e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     3
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.008755216                   0                7e-08           1.45e-07                -2.15e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     4
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010504911                   0              7.6e-08           1.45e-07  -2.2099999999999998e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     5
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.008755947                   0              5.9e-08            6.5e-08                -1.24e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     6
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.012615491                   0              5.9e-08           2.36e-07                -2.95e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     7
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010733913                   0              7.2e-08            7.6e-08                -1.48e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     8
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010778233                   0              5.4e-08           1.34e-07  -1.8800000000000002e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     9
     mulsol.i.4   31    103     2218    185     3946            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.010072089                   0              8.4e-08           1.25e-07  -2.0899999999999998e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0    10
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.333139555                   0              6.2e-08           3.07e-07                -3.69e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     1
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.382980847                   0              8.2e-08           2.34e-07                -3.16e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     2
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.441114275                   0              6.5e-08           4.87e-07                -5.52e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     3
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465     0.45217069                   0              5.3e-08           3.68e-07                -4.21e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     4
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.368473336                   0             1.26e-07            3.9e-07                -5.16e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     5
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.329044349                   0              6.4e-08           2.36e-07                   -3e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     6
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.457394075                   0              6.7e-08            7.5e-08                -1.42e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     7
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.286284351                   0              7.2e-08           6.55e-07                -7.27e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     8
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.194959355                   0              5.9e-08           2.59e-07  -3.1799999999999996e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0     9
     mulsol.i.5   31    103     2216    186     3973            0.5                1                1                300  200        1.08       0    31           0           0               1         1           1     1      465    0.289724779                   0              6.1e-08           2.51e-07  -3.1200000000000004e-07     0              0    0              0                      NA                      NA          103             0             0       0                     NA                    NA                  0                0       0            31             0    10
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5     2.46795052                   0              6.1e-08        0.011367636     0.037440555000000035     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     1
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    2.273471908                   0              6.2e-08        0.004970936      0.03440573300000001     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     2
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.810391038                   0             1.53e-07        0.011276935     0.014310847999999992     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     3
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.848677382                   0              6.1e-08         0.00610554     0.020754231000000012     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     4
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.813023387                   0              5.8e-08        0.013014439              0.015711291     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     5
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.804359195                   0              5.4e-08        0.004135847     0.023868474999999986     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     6
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.835362546                   0             1.52e-07        0.011970769      0.01717804900000001     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     7
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.797205213                   0              5.5e-08        0.004206332     0.023684593999999986     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     8
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.803162811                   0             1.81e-07         0.01092387      0.01467399099999998     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0     9
        myciel2    3      5        5      5        5            0.5                1                1                300  200        1.08       0     5           5           5               1         1           0     1        5    1.798322278                   0              6.2e-08        0.005173528              0.020231973     1              0    0              0                       0                       0            5             2             0       0                     NA                    NA                400              400       0             2             0    10
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.830517709                   0              6.4e-08        0.025538353              0.038574014     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     1
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.830229467                   0             1.31e-07        0.020686633      0.04281057200000003     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     2
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.846528939                   0              6.1e-08        0.024469512     0.039253630999999865     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     3
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.858402789                   0              6.3e-08        0.016591442      0.04676271100000009     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     4
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.817525922                   0             1.11e-07        0.025342684     0.038431864999999996     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     5
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.824316295                   0              6.1e-08         0.01786718      0.04586503399999999     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     6
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.942719256                   0              5.8e-08        0.028630822      0.04662513000000004     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     7
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.954321238                   0              6.5e-08        0.018982029     0.054645031999999975     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     8
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.830921957                   0              6.2e-08        0.027866781      0.03460219799999999     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0     9
        myciel3    4     11       20     11       20            0.5                1                1                300  200        1.08       0    11          11          11               1         1           0     1       20    3.871590894                   0              5.5e-08        0.009392707      0.05522586600000004     1              0    0              0                       0                       0           11             4             0       0                     NA                    NA                800              800       0             2             0    10
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    4.323817919                   0             1.25e-07        0.024432055      0.10163016599999995     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     1
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    4.232131859                   0              6.1e-08        0.050580989      0.06246847899999988     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     2
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71     2.88822612                   0             1.11e-07        0.020222964      0.04953178999999995     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     3
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    5.247678923                   0             4.46e-07        0.109174066      0.12158993999999992     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     4
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    5.372631831                   0             1.25e-07        0.071696254      0.15047661199999998     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     5
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    5.187609721                   0             2.01e-07        0.048038612      0.09324473099999991     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     6
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    4.768055182                   0              6.3e-08        0.020503246      0.10699349600000005     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     7
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    5.106131509                   0              6.2e-08        0.108830825      0.10814968700000009     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     8
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    5.371013148                   0              7.6e-08         0.08057342      0.07357784400000007     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0     9
        myciel4    5     23       71     23       71            0.5                1                1                300  200        1.08       0    23          23          23               1         1           0     1       71    5.414879153                   0             2.26e-07        0.054106544      0.09614620199999986     1              0    0              0                       0                       0           23             5             0       0                     NA                    NA               1000             1000       0             2             0    10
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236    5.943490141                   0              6.1e-08        0.635980202      0.16145813800000025     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     1
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236    8.949044872                   0             2.39e-07        1.361137976      0.24316481499999987     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     2
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236   10.197890532                   0              5.4e-08        2.198377805       0.2369916140000017     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     3
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236   11.983578442                   0             1.01e-07        0.459484635       0.3513069829999995     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     4
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236   11.636987467                   0             3.54e-07        0.643616628       0.2680022110000001     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     5
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236   13.315622965                   0             2.17e-07        0.553801599       0.5075595400000001     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     6
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236    13.31431619                   0             2.64e-07         0.35040185        0.545228664000001     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     7
        myciel5    6     47      236     47      236            0.5                1                1                300  200        1.08       0    47          47          47               1         1           0     1      236   11.476014142                   0             1.88e-07        0.369610734       0.2551470979999997     1              0    0              0                       0                       0           47             8             0       0                     NA                    NA               1600             1600       0             2             0     8
